file_id,user_id,subforum_id,num_contexts,label,texts,group
13596256_1,577040,1393,0,noHate,"According to this story , the two Swedes were outnumbered , and the video only showed the final few seconds .",train
13596651_1,589152,1393,0,hate,This truly goes to show that non whites will follow whites anywhere .,train
13596651_2,589152,1393,0,hate,"They ca n't survive without us , but they do us nothing but harm .",train
13613956_2,572043,1393,0,noHate,That is why I asked for I figured you would be eithre very wee or very not so wee .,train
13842819_1,591048,1391,4,hate,"They re more like a virus than human ; they get inside a country and they taint it with their sickness and pretty soon the whole country goes to hell while the government tries to ban video games because knife crime , rapes and mindless violence has skyrocketed .",train
13843868_2,591203,1391,0,hate,"On a short holiday , Go back and do something about your own country and stop putting crap on our doorstep !",test
13844762_1,572734,1391,0,noHate,"Hey, do you think we are going to get into a fight between European countries about who all are going to get those Guantanamo prisoners ?",test
13847476_1,592532,1391,0,hate,Everyone in Ireland has a duty to make life as difficult for blacks as possible if our children are too have any kind of future .,train
13848468_1,579630,1391,3,hate,Why dont we just put them in my spot and then drop a few bombs.I am serious they are making fools out of the Irish .,train
13848765_1,592436,1391,1,hate,They should be forced to wear the hijab to show that they are different from us .,train
13848765_2,592436,1391,1,hate,There should be no integration of immigrants with Irish culture .,train
13850107_1,574905,1391,2,hate,An Irish prison is like a luxury hotel where they come and thats even if they get sent to prison and thats if they get do n't flee the country and thats if they get caught doing the crime ... so crime does pay in Ireland .,test
13851180_1,592649,1391,0,noHate,I havent been in Mayo in around three years but back then it was one of the last good Irish places left .,train
13851641_1,584865,1391,3,hate,I do n't see why the gardai do n't just grab them and deport them none of them are entitled to be here,train
13852100_1,592665,1391,0,noHate,from reading this i realized there was no date or there is a meeting or something going on outside the ucc in cork at 10 : 30 am on the 10th of march. was walkiing around cork with a few friends and they tried handing out leaflets ¬ _ ¬ friends and i were not to happy,train
13860974_1,589430,1391,0,hate,I didnt know that bar was owned by a negro i will make sure i will never set foot in their again i was in their once !!!,train
13864764_1,591126,1391,0,noHate,"Thanks for your support commando 88 , pm me and we will talk .",train
13866727_1,587054,1391,0,hate,"ive seen some very beautiful white women and nothing sickens me more than to see them pull up at the mall , grocery store , or gas station and think damn shes beautiful then to see her open the back door and walk in with an oreo baby kinda makes you wish it was still 1940 here in alabama 16",train
13866781_3,592922,1391,0,hate,These moslem filth hacked there heads off it took about 30 seconds !,train
14014876_1,572269,1388,0,hate,One reason we moved out of our ( at one time 99 % white ) neighborhood was because massive numbers of Chinese moved in and i swear to you a literal rotten smell came with them .,train
14017179_2,579492,1388,0,noHate,Now I watch no TV at all .,train
14023144_1,573375,1387,0,hate,You can stop this by getting a dead pig and bury it underground where the mosque will be built .,test
14027303_1,595866,1387,0,noHate,"Liberals go on about diversity and how we all need it , but they have no problem with two completely different types of people blending together and being the same .",train
14027530_1,595889,1387,0,noHate,"No I havent , none of them are in my area the nearest in over an hour away and the picture if them was posted almost three years ago .",train
14029292_1,596057,1387,0,noHate,Welcome to my Irish brothers I hope your posts on Irish politics are accepted here ; Ireland is a country I would like to learn more about .,train
14030512_1,577598,1387,0,hate,"Migrants living in fear after racist bomb attack on Poles - Northern Ireland , Local & National - Belfasttelegraph.co.uk They 're threatening to leave , we 're doomed !!!",train
14030596_1,584498,1387,0,hate,Got to laugh at how he is saying about how forward thinking and how much egyptians love democracy when they are about to hand power to a bunch of hard line Islamic fundamentalists who are more backward and worse than the last mob you Could n't make it up,train
14031187_3,572512,1387,0,hate,There are London areas that could be described as nothing less than little islamic republics .,train
14031420_1,595898,1387,0,noHate,Our country is being over run and people let it happen just because the political issue here seens to take over the racial one .,test
14031811_3,572142,1387,0,noHate,"Lions , Tigers , Cheetahs , etc are all cats but they ai n't the same .",test
14032605_1,593795,1387,0,noHate,"Hi brothers and sisters , i live in wiltshire so if there is anyone else here from wiltshire let me know .",train
14034947_1,572285,1387,0,hate,"WTF Well done liberals you have ethnically cleansed a 20,000 + yr old race of beautiful and unique white people from their own country This is a sick and vile crime I 'm crying when i look at those pictures i do n't care if you laugh and say it 's gay to cry because my people will no longer exist in 100yrs 20.000 yrs destroyed in 100 My beautiful race dying ! i do n't know what to do",train
14035573_1,576413,1387,1,noHate,Well you 're wishing for the majority of white people in Britain to have their children burn in front of them and watch their flesh melt off of their bodies .,train
14036056_2,572573,1387,4,hate,Not to mention that they do n't belong here anyway .,train
14036870_1,572058,1387,0,hate,"London is a dead zone as far as anyone White is concerned , even Hertfordshire where it 's closest to London is turning brown .",train
14038785_1,572367,1387,0,hate,England has been Jew infested for centuries and the BBC is the centre of the Marxist propaganda mill .,train
14039296_1,574345,1387,0,noHate,I dont know Birmingham but generally the best places to go for a haircut are up market and more importantly old fashioned hotels .,train
14040305_1,596118,1387,0,hate,"Its about time we as a nation take matters into our own hands , over throw the government stop the white genocide deport all immigrants and establish a government to help indigenous white Britons rebuild this country .",test
14047809_1,595652,1388,0,noHate,"I've tried to meet for coffee with a few people but everybody is really spread out , it 's tough to find the time to go out and meet like minded people .",test
14055056_2,575931,1383,0,noHate,Moby Extreme Ways ( The Bourne Clip ) - YouTube,train
14056940_1,572734,1383,0,noHate,Please join the discussions first before posting your pictures .,train
14060188_1,575256,1383,0,hate,"Probably, especially if they are legitimate refugees from a war conflict , as opposed to the fake black and brown refugees that are flooding the country now .",train
14069483_1,572266,1383,0,hate,"The regime wants Germans to hate themselves , too bad that they are not already brown Muslims !",train
14085011_1,574872,1383,0,noHate,"Yeah, when I was younger there were some old lady in my street and kids thought that she is Baba Roga , so one day I waited for her with some pipe , I almost boke her backs ...",train
14090820_1,598415,1381,0,noHate,there's a spirit rising a spirit called my blood a spirit that needs purity a spirit that needs one one in mind,train
14097600_1,598929,1381,0,noHate,"Thank you , C _ R.",train
14099215_2,572068,1381,0,noHate,I have a dominant personality and I look for the same thing in girls .,test
14104200_3,572043,1381,0,noHate,Pm me so we can chat further if you wish .,train
14104200_4,572043,1381,0,noHate,Ssupreme88,train
14106203_1,599920,1381,1,hate,Someone Please Tell me what can be done or which people to tell that the Mexicans and or other hispanics here are undercutting price quotes on Good working People .,test
14106203_2,599920,1381,1,noHate,???,train
14109204_1,593424,1381,0,noHate,Hey I know I am too old for you but I just wanted to say I saw your picture & I think your cute .,train
14110823_2,593277,1381,0,noHate,I do n't go line dancing but I listen to country and want to live on a ranch or farm,test
14266973_2,572462,1380,0,noHate,Note no mention of part four .,train
14267446_8,581259,1380,0,hate,"It then became a booming black town , and they ran it straight into the ground .",train
14267446_9,581259,1380,0,noHate,"I 'd avoid the Baldwin/Idlewild area at all costs , but everywhere around there is extremely beautiful , lots of nature , etc .",train
14280000_1,586741,1380,0,noHate,"No I do n't support Nordic Superiority , but I have no problem with Nordic people who want a pure Nordic race to exist .",test
14296090_2,573600,1380,0,hate,Why would they let blacks live ?,test
